application,repetition,multiplier,route,operation,query_repetition,nanoseconds
spring_petclinic_microservices,2,1,full,list_owners,29,5160
spring_petclinic_microservices,2,1,full,list_vets,29,5050
spring_petclinic_microservices,2,1,full,owner_details_with_visits,29,12834
spring_petclinic_microservices,2,1,full,create_visit,30,12123
spring_petclinic_microservices,2,1,full,list_owners,30,5270
spring_petclinic_microservices,2,1,full,list_vets,30,5060
spring_petclinic_microservices,2,1,full,owner_details_with_visits,30,12383
spring_petclinic_microservices,2,1,projected,create_visit,0,19897
spring_petclinic_microservices,2,1,projected,list_owners,0,8616
spring_petclinic_microservices,2,1,projected,list_vets,0,6232
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,0,8545
spring_petclinic_microservices,2,1,projected,create_visit,1,7403
spring_petclinic_microservices,2,1,projected,list_owners,1,4970
spring_petclinic_microservices,2,1,projected,list_vets,1,4478
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,1,6663
spring_petclinic_microservices,2,1,projected,create_visit,2,6402
spring_petclinic_microservices,2,1,projected,list_owners,2,4909
spring_petclinic_microservices,2,1,projected,list_vets,2,4459
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,2,7083
spring_petclinic_microservices,2,1,projected,create_visit,3,6432
spring_petclinic_microservices,2,1,projected,list_owners,3,4779
spring_petclinic_microservices,2,1,projected,list_vets,3,4368
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,3,6563
spring_petclinic_microservices,2,1,projected,create_visit,4,6131
spring_petclinic_microservices,2,1,projected,list_owners,4,4528
spring_petclinic_microservices,2,1,projected,list_vets,4,4288
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,4,6291
spring_petclinic_microservices,2,1,projected,create_visit,5,5871
spring_petclinic_microservices,2,1,projected,list_owners,5,4458
spring_petclinic_microservices,2,1,projected,list_vets,5,4368
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,5,27170
spring_petclinic_microservices,2,1,projected,create_visit,6,7583
spring_petclinic_microservices,2,1,projected,list_owners,6,4568
spring_petclinic_microservices,2,1,projected,list_vets,6,4288
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,6,6372
spring_petclinic_microservices,2,1,projected,create_visit,7,5941
spring_petclinic_microservices,2,1,projected,list_owners,7,4308
spring_petclinic_microservices,2,1,projected,list_vets,7,4168
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,7,6101
spring_petclinic_microservices,2,1,projected,create_visit,8,6122
spring_petclinic_microservices,2,1,projected,list_owners,8,4388
spring_petclinic_microservices,2,1,projected,list_vets,8,4629
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,8,6482
spring_petclinic_microservices,2,1,projected,create_visit,9,6141
spring_petclinic_microservices,2,1,projected,list_owners,9,4388
spring_petclinic_microservices,2,1,projected,list_vets,9,4168
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,9,6031
spring_petclinic_microservices,2,1,projected,create_visit,10,5962
spring_petclinic_microservices,2,1,projected,list_owners,10,4509
spring_petclinic_microservices,2,1,projected,list_vets,10,4308
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,10,6262
spring_petclinic_microservices,2,1,projected,create_visit,11,5831
spring_petclinic_microservices,2,1,projected,list_owners,11,4268
spring_petclinic_microservices,2,1,projected,list_vets,11,4118
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,11,6151
spring_petclinic_microservices,2,1,projected,create_visit,12,6161
spring_petclinic_microservices,2,1,projected,list_owners,12,4529
spring_petclinic_microservices,2,1,projected,list_vets,12,4168
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,12,6122
spring_petclinic_microservices,2,1,projected,create_visit,13,5871
spring_petclinic_microservices,2,1,projected,list_owners,13,4298
spring_petclinic_microservices,2,1,projected,list_vets,13,4108
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,13,6032
spring_petclinic_microservices,2,1,projected,create_visit,14,5951
spring_petclinic_microservices,2,1,projected,list_owners,14,4288
spring_petclinic_microservices,2,1,projected,list_vets,14,4187
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,14,5961
spring_petclinic_microservices,2,1,projected,create_visit,15,5841
spring_petclinic_microservices,2,1,projected,list_owners,15,4267
spring_petclinic_microservices,2,1,projected,list_vets,15,4058
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,15,5831
spring_petclinic_microservices,2,1,projected,create_visit,16,5821
spring_petclinic_microservices,2,1,projected,list_owners,16,4258
spring_petclinic_microservices,2,1,projected,list_vets,16,4138
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,16,6031
spring_petclinic_microservices,2,1,projected,create_visit,17,5931
spring_petclinic_microservices,2,1,projected,list_owners,17,4248
spring_petclinic_microservices,2,1,projected,list_vets,17,4087
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,17,5901
spring_petclinic_microservices,2,1,projected,create_visit,18,5831
spring_petclinic_microservices,2,1,projected,list_owners,18,4118
spring_petclinic_microservices,2,1,projected,list_vets,18,4168
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,18,6021
spring_petclinic_microservices,2,1,projected,create_visit,19,5750
spring_petclinic_microservices,2,1,projected,list_owners,19,4258
spring_petclinic_microservices,2,1,projected,list_vets,19,4067
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,19,6002
spring_petclinic_microservices,2,1,projected,create_visit,20,5971
spring_petclinic_microservices,2,1,projected,list_owners,20,4319
spring_petclinic_microservices,2,1,projected,list_vets,20,4118
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,20,5961
spring_petclinic_microservices,2,1,projected,create_visit,21,5691
spring_petclinic_microservices,2,1,projected,list_owners,21,4177
spring_petclinic_microservices,2,1,projected,list_vets,21,4147
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,21,6091
spring_petclinic_microservices,2,1,projected,create_visit,22,6192
spring_petclinic_microservices,2,1,projected,list_owners,22,4498
spring_petclinic_microservices,2,1,projected,list_vets,22,4328
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,22,6272
spring_petclinic_microservices,2,1,projected,create_visit,23,5981
spring_petclinic_microservices,2,1,projected,list_owners,23,4228
spring_petclinic_microservices,2,1,projected,list_vets,23,4138
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,23,6061
spring_petclinic_microservices,2,1,projected,create_visit,24,6271
spring_petclinic_microservices,2,1,projected,list_owners,24,4448
spring_petclinic_microservices,2,1,projected,list_vets,24,4288
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,24,6241
spring_petclinic_microservices,2,1,projected,create_visit,25,5821
spring_petclinic_microservices,2,1,projected,list_owners,25,4359
spring_petclinic_microservices,2,1,projected,list_vets,25,4428
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,25,6281
spring_petclinic_microservices,2,1,projected,create_visit,26,5851
spring_petclinic_microservices,2,1,projected,list_owners,26,4148
spring_petclinic_microservices,2,1,projected,list_vets,26,4097
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,26,5921
spring_petclinic_microservices,2,1,projected,create_visit,27,5791
spring_petclinic_microservices,2,1,projected,list_owners,27,4499
spring_petclinic_microservices,2,1,projected,list_vets,27,4248
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,27,5931
spring_petclinic_microservices,2,1,projected,create_visit,28,5861
spring_petclinic_microservices,2,1,projected,list_owners,28,4238
spring_petclinic_microservices,2,1,projected,list_vets,28,4217
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,28,5821
spring_petclinic_microservices,2,1,projected,create_visit,29,5851
spring_petclinic_microservices,2,1,projected,list_owners,29,4158
spring_petclinic_microservices,2,1,projected,list_vets,29,4177
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,29,6262
spring_petclinic_microservices,2,1,projected,create_visit,30,5951
spring_petclinic_microservices,2,1,projected,list_owners,30,4278
spring_petclinic_microservices,2,1,projected,list_vets,30,4238
spring_petclinic_microservices,2,1,projected,owner_details_with_visits,30,6181
spring_petclinic_microservices,2,2,full,create_visit,0,33041
spring_petclinic_microservices,2,2,full,list_owners,0,10469
spring_petclinic_microservices,2,2,full,list_vets,0,7655
spring_petclinic_microservices,2,2,full,owner_details_with_visits,0,17061
spring_petclinic_microservices,2,2,full,create_visit,1,15078
spring_petclinic_microservices,2,2,full,list_owners,1,6262
spring_petclinic_microservices,2,2,full,list_vets,1,5731
spring_petclinic_microservices,2,2,full,owner_details_with_visits,1,14296
spring_petclinic_microservices,2,2,full,create_visit,2,13675
spring_petclinic_microservices,2,2,full,list_owners,2,6151
spring_petclinic_microservices,2,2,full,list_vets,2,6051
spring_petclinic_microservices,2,2,full,owner_details_with_visits,2,13976
spring_petclinic_microservices,2,2,full,create_visit,3,13305
spring_petclinic_microservices,2,2,full,list_owners,3,5761
spring_petclinic_microservices,2,2,full,list_vets,3,5190
spring_petclinic_microservices,2,2,full,owner_details_with_visits,3,13194
spring_petclinic_microservices,2,2,full,create_visit,4,13074
spring_petclinic_microservices,2,2,full,list_owners,4,5681
spring_petclinic_microservices,2,2,full,list_vets,4,5290
spring_petclinic_microservices,2,2,full,owner_details_with_visits,4,13134
spring_petclinic_microservices,2,2,full,create_visit,5,12684
spring_petclinic_microservices,2,2,full,list_owners,5,5520
spring_petclinic_microservices,2,2,full,list_vets,5,5500
spring_petclinic_microservices,2,2,full,owner_details_with_visits,5,14267
spring_petclinic_microservices,2,2,full,create_visit,6,14466
spring_petclinic_microservices,2,2,full,list_owners,6,6061
spring_petclinic_microservices,2,2,full,list_vets,6,5390
spring_petclinic_microservices,2,2,full,owner_details_with_visits,6,14447
spring_petclinic_microservices,2,2,full,create_visit,7,13696
spring_petclinic_microservices,2,2,full,list_owners,7,6041
spring_petclinic_microservices,2,2,full,list_vets,7,5400
spring_petclinic_microservices,2,2,full,owner_details_with_visits,7,13926
spring_petclinic_microservices,2,2,full,create_visit,8,13014
spring_petclinic_microservices,2,2,full,list_owners,8,5881
spring_petclinic_microservices,2,2,full,list_vets,8,5360
spring_petclinic_microservices,2,2,full,owner_details_with_visits,8,13125
spring_petclinic_microservices,2,2,full,create_visit,9,12703
spring_petclinic_microservices,2,2,full,list_owners,9,5370
spring_petclinic_microservices,2,2,full,list_vets,9,25548
spring_petclinic_microservices,2,2,full,owner_details_with_visits,9,15268
spring_petclinic_microservices,2,2,full,create_visit,10,13244
spring_petclinic_microservices,2,2,full,list_owners,10,5911
spring_petclinic_microservices,2,2,full,list_vets,10,5430
spring_petclinic_microservices,2,2,full,owner_details_with_visits,10,12784
spring_petclinic_microservices,2,2,full,create_visit,11,12554
spring_petclinic_microservices,2,2,full,list_owners,11,5430
spring_petclinic_microservices,2,2,full,list_vets,11,5260
spring_petclinic_microservices,2,2,full,owner_details_with_visits,11,12814
spring_petclinic_microservices,2,2,full,create_visit,12,12343
spring_petclinic_microservices,2,2,full,list_owners,12,5450
spring_petclinic_microservices,2,2,full,list_vets,12,5180
spring_petclinic_microservices,2,2,full,owner_details_with_visits,12,12925
spring_petclinic_microservices,2,2,full,create_visit,13,12423
spring_petclinic_microservices,2,2,full,list_owners,13,5550
spring_petclinic_microservices,2,2,full,list_vets,13,5310
spring_petclinic_microservices,2,2,full,owner_details_with_visits,13,12844
spring_petclinic_microservices,2,2,full,create_visit,14,12593
spring_petclinic_microservices,2,2,full,list_owners,14,5209
spring_petclinic_microservices,2,2,full,list_vets,14,5190
spring_petclinic_microservices,2,2,full,owner_details_with_visits,14,12514
spring_petclinic_microservices,2,2,full,create_visit,15,12323
spring_petclinic_microservices,2,2,full,list_owners,15,5450
spring_petclinic_microservices,2,2,full,list_vets,15,5190
spring_petclinic_microservices,2,2,full,owner_details_with_visits,15,12473
spring_petclinic_microservices,2,2,full,create_visit,16,13164
spring_petclinic_microservices,2,2,full,list_owners,16,5790
spring_petclinic_microservices,2,2,full,list_vets,16,5179
spring_petclinic_microservices,2,2,full,owner_details_with_visits,16,12754
spring_petclinic_microservices,2,2,full,create_visit,17,12543
spring_petclinic_microservices,2,2,full,list_owners,17,5510
spring_petclinic_microservices,2,2,full,list_vets,17,5070
spring_petclinic_microservices,2,2,full,owner_details_with_visits,17,12614
spring_petclinic_microservices,2,2,full,create_visit,18,12513
spring_petclinic_microservices,2,2,full,list_owners,18,5259
spring_petclinic_microservices,2,2,full,list_vets,18,5049
spring_petclinic_microservices,2,2,full,owner_details_with_visits,18,12643
spring_petclinic_microservices,2,2,full,create_visit,19,12353
spring_petclinic_microservices,2,2,full,list_owners,19,5330
spring_petclinic_microservices,2,2,full,list_vets,19,5100
spring_petclinic_microservices,2,2,full,owner_details_with_visits,19,13035
spring_petclinic_microservices,2,2,full,create_visit,20,12413
spring_petclinic_microservices,2,2,full,list_owners,20,5380
spring_petclinic_microservices,2,2,full,list_vets,20,5229
spring_petclinic_microservices,2,2,full,owner_details_with_visits,20,12604
spring_petclinic_microservices,2,2,full,create_visit,21,12454
spring_petclinic_microservices,2,2,full,list_owners,21,5501
spring_petclinic_microservices,2,2,full,list_vets,21,5290
spring_petclinic_microservices,2,2,full,owner_details_with_visits,21,12784
spring_petclinic_microservices,2,2,full,create_visit,22,12303
spring_petclinic_microservices,2,2,full,list_owners,22,5390
spring_petclinic_microservices,2,2,full,list_vets,22,5200
spring_petclinic_microservices,2,2,full,owner_details_with_visits,22,12644
spring_petclinic_microservices,2,2,full,create_visit,23,12343
spring_petclinic_microservices,2,2,full,list_owners,23,5249
spring_petclinic_microservices,2,2,full,list_vets,23,5150
spring_petclinic_microservices,2,2,full,owner_details_with_visits,23,12654
