profile,case_id,phase,functional,lower_exact,upper_exact,status
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,selected_minus_execution,11/900,37/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_completion,269/300,833/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_completion_minus_execution,0,13/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_deadline,269/300,409/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_deadline_minus_execution,0,11/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_selection,409/450,409/450,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,without_selection_minus_execution,11/900,11/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,execution,0,612/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,reachability,660/683,660/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,reachability_minus_execution,48/683,660/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,selected,1241/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,selected_minus_execution,17/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_completion,612/683,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_completion_minus_execution,0,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_deadline,0,1241/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_deadline_minus_execution,0,17/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_selection,0,1257/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,masks,without_selection_minus_execution,0,33/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,execution,0,612/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,reachability,660/683,660/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,reachability_minus_execution,48/683,660/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,selected,1241/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,selected_minus_execution,17/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_completion,612/683,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_completion_minus_execution,0,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_deadline,0,1241/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_deadline_minus_execution,0,17/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_selection,0,1257/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,metadata,without_selection_minus_execution,0,33/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,execution,269/300,269/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,reachability,214/225,214/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,reachability_minus_execution,49/900,49/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,selected,409/450,211/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,selected_minus_execution,11/900,37/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_completion,269/300,833/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_completion_minus_execution,0,13/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_deadline,269/300,409/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_deadline_minus_execution,0,11/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_selection,409/450,409/450,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,repeat,without_selection_minus_execution,11/900,11/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,execution,269/300,269/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,reachability,214/225,214/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,reachability_minus_execution,49/900,49/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,selected,409/450,211/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,selected_minus_execution,11/900,37/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_completion,269/300,833/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_completion_minus_execution,0,13/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_deadline,269/300,409/450,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_deadline_minus_execution,0,11/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_selection,409/450,409/450,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,restore,without_selection_minus_execution,11/900,11/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,reachability,660/683,660/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,reachability_minus_execution,660/683,660/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,selected,1241/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,selected_minus_execution,1241/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_completion,612/683,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_completion_minus_execution,612/683,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r0--create_visit,counts,execution,519/602,519/602,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r0--create_visit,counts,reachability,1639/1806,1639/1806,singleton_given_empirical_observation_law
