profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
synthetic,17-categories,metadata,storm_exact,3,14.063789392427335,13.959577046498566,14.22889283269793
synthetic,17-categories,structure,cudd_controls_first,3,0.12361691706663708,0.12294496925186216,0.13014342149203845
synthetic,17-categories,structure,cudd_sift_once,3,0.15252340656006322,0.1482337324929085,0.15297053517217316
synthetic,17-categories,structure,agrum_lazy,3,0.95534973018259,0.9450984988978332,1.0310071656755644
synthetic,17-categories,structure,storm_exact,3,0.7065740627850133,0.7051815465091678,0.7080829634310609
synthetic,17-categories,restore,cudd_controls_first,3,0.07966696786146388,0.07906622810635991,0.08181758584791153
synthetic,17-categories,restore,cudd_sift_once,3,0.10343211070686642,0.10104454225542639,0.10508415570649117
synthetic,17-categories,restore,agrum_lazy,3,1.1772896096873058,1.1589067784951677,1.1964777324332827
synthetic,17-categories,restore,storm_exact,3,0.5495733380378969,0.5446137753400968,0.5600516294440323
synthetic,18-categories,initial,cudd_controls_first,3,0.13430882775812697,0.1342858824926514,0.13799542529448836
synthetic,18-categories,initial,cudd_sift_once,3,0.1530191683437262,0.1517438016843656,0.15418421179253552
synthetic,18-categories,initial,agrum_lazy,3,3.8136385248480043,3.780998567173368,3.8632975147181985
synthetic,18-categories,initial,storm_exact,3,2.4401218935165274,2.410395179791735,2.4716244180354394
synthetic,18-categories,repeat,cudd_controls_first,3,1.0426359470365405,0.9992591088214042,1.054286446230755
synthetic,18-categories,repeat,cudd_sift_once,3,0.9918995683646312,0.9910503970781246,1.0271915124365973
synthetic,18-categories,repeat,agrum_lazy,3,54.34639989691018,52.790190823248125,55.44007037119969
synthetic,18-categories,repeat,storm_exact,3,15.235125114512371,14.795423199842471,15.42741890995296
synthetic,18-categories,counts,cudd_controls_first,3,1.1589760276903016,1.1364669003418744,1.1805909965284982
synthetic,18-categories,counts,cudd_sift_once,3,1.133061536453614,1.1262449246699906,1.171339591968705
synthetic,18-categories,counts,agrum_lazy,3,61.41121206533542,59.574389137764776,62.67769872866033
synthetic,18-categories,counts,storm_exact,3,17.40146164683537,16.787182245066013,17.517364214101217
synthetic,18-categories,masks,cudd_controls_first,3,1.1851523859191782,1.138624666896025,1.1905883906529509
synthetic,18-categories,masks,cudd_sift_once,3,1.1367644882346943,1.1332150000291557,1.1850342548245931
synthetic,18-categories,masks,agrum_lazy,3,73.26469231054313,69.3980687258372,73.34880031693201
synthetic,18-categories,masks,storm_exact,3,45.48733971517691,43.60270355058224,45.68987834657142
synthetic,18-categories,metadata,cudd_controls_first,3,1.150949201451656,1.1211892379254713,1.1757140924887186
synthetic,18-categories,metadata,cudd_sift_once,3,1.1223362115002642,1.1188598560242502,1.1653718414427767
synthetic,18-categories,metadata,agrum_lazy,3,62.18844766005053,58.96338273960328,62.76329965160771
synthetic,18-categories,metadata,storm_exact,3,17.494855464674014,16.457727612277765,17.506891842748367
synthetic,18-categories,structure,cudd_controls_first,3,0.17868513732493516,0.17824847306614258,0.18202651009001508
synthetic,18-categories,structure,cudd_sift_once,3,0.20670397221943598,0.1999997201629008,0.21039623304819502
synthetic,18-categories,structure,agrum_lazy,3,3.0028225387414023,2.998877622688263,3.0382654615871125
synthetic,18-categories,structure,storm_exact,3,2.9240202782155995,2.900520273498244,2.9576016639360763
synthetic,18-categories,restore,cudd_controls_first,3,0.1283364285699785,0.1141706811868215,0.1300356739771767
synthetic,18-categories,restore,cudd_sift_once,3,0.1479409819125358,0.14298888452322006,0.15241098104098405
synthetic,18-categories,restore,agrum_lazy,3,3.8331466478407816,3.8073964172419874,3.8443134046600367
synthetic,18-categories,restore,storm_exact,3,2.3969120162815343,2.389739562734692,2.404177392062926
synthetic,19-categories,initial,cudd_controls_first,3,0.20240144752421863,0.1843046782194433,0.2027323721456355
synthetic,19-categories,initial,cudd_sift_once,3,0.1979733721369504,0.19367535394596969,0.20599692196541206
synthetic,19-categories,initial,agrum_lazy,3,7.234003368307397,7.1523486928674584,7.302199041967699
synthetic,19-categories,initial,storm_exact,3,4.538594158499697,4.514703434283817,4.612384705827287
synthetic,19-categories,repeat,cudd_controls_first,3,1.2182142448817186,1.117213524471921,1.2232576687995802
synthetic,19-categories,repeat,cudd_sift_once,3,1.1458786302756092,1.0909696897255592,1.1713202566973675
synthetic,19-categories,repeat,agrum_lazy,3,63.958639559350694,59.643108181197654,65.50811310984786
synthetic,19-categories,repeat,storm_exact,3,17.609445030533045,16.22071791091167,17.792750087703066
synthetic,19-categories,counts,cudd_controls_first,3,1.184522904480022,1.0990509977185903,1.193073229083911
synthetic,19-categories,counts,cudd_sift_once,3,1.1343856891297093,1.1005820655760148,1.185623315007884
synthetic,19-categories,counts,agrum_lazy,3,63.14675522553447,59.596860175722085,64.20282577373267
synthetic,19-categories,counts,storm_exact,3,17.552259097271392,16.32646218392287,17.665011817110717
synthetic,19-categories,masks,cudd_controls_first,3,1.2082594211023514,1.1114126815047374,1.2127344696636364
synthetic,19-categories,masks,cudd_sift_once,3,1.165061953081408,1.0905563715871502,1.199560753675918
synthetic,19-categories,masks,agrum_lazy,3,73.76970405835475,68.81385748724561,75.0102568519813
synthetic,19-categories,masks,storm_exact,3,47.817185948211424,44.39300173796042,48.477677616658625
synthetic,19-categories,metadata,cudd_controls_first,3,1.1974570269544529,1.0908504116701987,1.1981280299742236
synthetic,19-categories,metadata,cudd_sift_once,3,1.1295192389388244,1.072576686443057,1.1893750926519115
synthetic,19-categories,metadata,agrum_lazy,3,63.761569741016295,58.85938386025192,65.38215554368671
synthetic,19-categories,metadata,storm_exact,3,17.41058049733265,16.049489593478338,17.73592944974691
synthetic,19-categories,structure,cudd_controls_first,3,0.24987566011322945,0.24968931757090082,0.25678823148207797
synthetic,19-categories,structure,cudd_sift_once,3,0.2736171932254585,0.2702009764241394,0.2755967577971
synthetic,19-categories,structure,agrum_lazy,3,5.61630080125222,5.609681323975357,5.616322230849878
synthetic,19-categories,structure,storm_exact,3,5.667849871428991,5.626057169506607,5.692188733977527
synthetic,19-categories,restore,cudd_controls_first,3,0.19856932448612957,0.19776858080487805,0.20304904507586302
synthetic,19-categories,restore,cudd_sift_once,3,0.20424016876288392,0.20217619044512303,0.20632446112261857
synthetic,19-categories,restore,agrum_lazy,3,7.414815301559176,7.349624348451067,7.43646102765248
synthetic,19-categories,restore,storm_exact,3,4.502376688152522,4.402700025328163,4.542076028342127
synthetic,20-graph_structure,initial,cudd_controls_first,3,0.07895220163673022,0.07880386167943065,0.08164045431048252
synthetic,20-graph_structure,initial,cudd_sift_once,3,0.10471494262637364,0.10383742438425078,0.105631135867287
synthetic,20-graph_structure,initial,agrum_lazy,3,0.523138674460508,0.5187503586672858,0.5239585386318288
synthetic,20-graph_structure,initial,storm_exact,3,0.11069960966370565,0.11062857247579097,0.11189245048034534
synthetic,20-graph_structure,repeat,cudd_controls_first,3,1.1423352070030592,1.1147904356740348,1.144418762633794
synthetic,20-graph_structure,repeat,cudd_sift_once,3,1.098200731130144,1.0900291964964204,1.1309088875633762
synthetic,20-graph_structure,repeat,agrum_lazy,3,48.01594754004733,47.974560509659675,48.033585443431
synthetic,20-graph_structure,repeat,storm_exact,3,6.537228164199243,6.416632895817104,6.579597044106439
synthetic,20-graph_structure,counts,cudd_controls_first,3,1.0762071008154468,1.0141580739120282,1.1414324232864301
synthetic,20-graph_structure,counts,cudd_sift_once,3,1.100176869205013,1.0806285103297406,1.1499623391225562
synthetic,20-graph_structure,counts,agrum_lazy,3,47.58462834360519,47.30928386200794,49.48698898555787
synthetic,20-graph_structure,counts,storm_exact,3,6.777350359072679,6.772067689231144,6.822170794808257
synthetic,20-graph_structure,masks,cudd_controls_first,3,1.1088446234462244,1.0607719046590571,1.206963763998919
synthetic,20-graph_structure,masks,cudd_sift_once,3,1.111659657709617,1.0990268671070487,1.1468229396080836
synthetic,20-graph_structure,masks,agrum_lazy,3,53.20309870289699,52.34428091334019,54.61764411731536
synthetic,20-graph_structure,masks,storm_exact,3,14.885487768599756,14.399965241500839,15.123967170766065
synthetic,20-graph_structure,metadata,cudd_controls_first,3,1.065562025674989,1.0118096375819812,1.12360231911495
synthetic,20-graph_structure,metadata,cudd_sift_once,3,1.0766093930916742,1.0473789764321484,1.0906392922300252
synthetic,20-graph_structure,metadata,agrum_lazy,3,47.267392264180806,45.01278273114928,48.79349819558658
synthetic,20-graph_structure,metadata,storm_exact,3,6.199685102341739,6.137138946685548,6.365805731865011
synthetic,20-graph_structure,structure,cudd_controls_first,3,0.11018532122233614,0.10822310990473778,0.11173006292491772
synthetic,20-graph_structure,structure,cudd_sift_once,3,0.13949214711040353,0.13712009320978685,0.14225099548993478
synthetic,20-graph_structure,structure,agrum_lazy,3,0.43570306130097297,0.4356845952804433,0.4369128942757171
synthetic,20-graph_structure,structure,storm_exact,3,0.12939507217999813,0.12838178103718992,0.1296852078795788
synthetic,20-graph_structure,restore,cudd_controls_first,3,0.07293757630404332,0.07061676598052695,0.07438029507219625
synthetic,20-graph_structure,restore,cudd_sift_once,3,0.09872838696842623,0.09743300667216084,0.10042106836008755
synthetic,20-graph_structure,restore,agrum_lazy,3,0.5197284424554706,0.5177035381721191,0.5258855330881991
synthetic,20-graph_structure,restore,storm_exact,3,0.10752412049594823,0.10522296990475226,0.11028732219681495
synthetic,21-graph_structure,initial,cudd_controls_first,3,0.03766321059348831,0.03571413323593522,0.03836444412371689
synthetic,21-graph_structure,initial,cudd_sift_once,3,0.04834227540679511,0.04714369533309601,0.04846640591608219
synthetic,21-graph_structure,initial,agrum_lazy,3,0.5255354974742871,0.5096210357722143,0.5356216813912458
synthetic,21-graph_structure,initial,storm_exact,3,0.07043944050337604,0.06905141102848586,0.07073892260737637
synthetic,21-graph_structure,repeat,cudd_controls_first,3,1.1276290124752335,1.0911914294214,1.1742185630175674
synthetic,21-graph_structure,repeat,cudd_sift_once,3,1.07768379259419,1.0635589119752258,1.1916557369202048
synthetic,21-graph_structure,repeat,agrum_lazy,3,75.32299089822065,70.95001272396873,75.49071849121631
synthetic,21-graph_structure,repeat,storm_exact,3,6.965393213426809,6.576087540904871,7.129539035948494
synthetic,21-graph_structure,counts,cudd_controls_first,3,1.0873548539481928,1.057714254554236,1.20563054782289
synthetic,21-graph_structure,counts,cudd_sift_once,3,1.121547370507003,1.0889911544408912,1.1403576464504035
synthetic,21-graph_structure,counts,agrum_lazy,3,78.55380655900642,75.80325544619244,78.99809641240795
synthetic,21-graph_structure,counts,storm_exact,3,7.76714799985455,7.297767382438975,7.857909496520098
synthetic,21-graph_structure,masks,cudd_controls_first,3,1.1903024885377318,1.1641475558297445,1.2238007725909505
synthetic,21-graph_structure,masks,cudd_sift_once,3,1.1665634372147606,1.1588186675208707,1.2434594011196567
synthetic,21-graph_structure,masks,agrum_lazy,3,88.55539169443838,85.31711927614121,89.06998141869866
synthetic,21-graph_structure,masks,storm_exact,3,20.58553918372669,19.935290093211055,20.80223931321137
synthetic,21-graph_structure,metadata,cudd_controls_first,3,1.1088841972290615,1.0975521240448578,1.122298987748066
synthetic,21-graph_structure,metadata,cudd_sift_once,3,1.1457758386906376,1.0893418119914122,1.1649014459019782
synthetic,21-graph_structure,metadata,agrum_lazy,3,76.69234863061367,75.79534999814749,78.0717313797119
synthetic,21-graph_structure,metadata,storm_exact,3,7.103719260476934,7.052976117372073,7.594238039784964
synthetic,21-graph_structure,structure,cudd_controls_first,3,0.045829271521391685,0.045178417249303,0.04655679815256704
synthetic,21-graph_structure,structure,cudd_sift_once,3,0.05797682777789386,0.05697231245187189,0.0580862464695908
synthetic,21-graph_structure,structure,agrum_lazy,3,0.4403783925198947,0.43792067840202425,0.44912362888730256
synthetic,21-graph_structure,structure,storm_exact,3,0.07860082981790098,0.0769952608820368,0.08067735811515066
synthetic,21-graph_structure,restore,cudd_controls_first,3,0.03372581000038092,0.03361152296573549,0.03512558877150196
synthetic,21-graph_structure,restore,cudd_sift_once,3,0.04449862654508187,0.044403570302928026,0.04592765282785215
synthetic,21-graph_structure,restore,agrum_lazy,3,0.5220369292921178,0.5170655526944159,0.5243686815892331
synthetic,21-graph_structure,restore,storm_exact,3,0.06543786864360329,0.06486030716039341,0.0671215845752539
synthetic,22-graph_structure,initial,cudd_controls_first,3,0.015972774684676776,0.015427838192530114,0.016329240973740153
synthetic,22-graph_structure,initial,cudd_sift_once,3,0.020600907398114963,0.019870069868271507,0.02065605996186747
synthetic,22-graph_structure,initial,agrum_lazy,0,,,
synthetic,22-graph_structure,initial,storm_exact,3,0.04165971640618051,0.0409276497440272,0.04320945268595261
synthetic,22-graph_structure,repeat,cudd_controls_first,3,0.38412099758819856,0.3620830211745631,0.4870060074270328
synthetic,22-graph_structure,repeat,cudd_sift_once,3,0.3922333601015327,0.3866764917088256,0.49378912099632627
synthetic,22-graph_structure,repeat,agrum_lazy,0,,,
synthetic,22-graph_structure,repeat,storm_exact,3,2.4844105203018816,2.4387759793259702,3.4419283434700203
synthetic,22-graph_structure,counts,cudd_controls_first,3,1.011334645247756,0.9821467530300836,1.0754469604373156
synthetic,22-graph_structure,counts,cudd_sift_once,3,1.0165146150466493,1.0158347190469468,1.0584027017476785
synthetic,22-graph_structure,counts,agrum_lazy,0,,,
synthetic,22-graph_structure,counts,storm_exact,3,7.0695123887303355,6.9823777562256275,8.231461689519142
synthetic,22-graph_structure,masks,cudd_controls_first,3,1.1371767890803857,1.0917385365253862,1.1461999551238902
synthetic,22-graph_structure,masks,cudd_sift_once,3,1.1808627432124883,1.1362398919502557,1.2493708590782098
synthetic,22-graph_structure,masks,agrum_lazy,0,,,
synthetic,22-graph_structure,masks,storm_exact,3,28.72195918430219,28.49700384821547,30.773035067474435
synthetic,22-graph_structure,metadata,cudd_controls_first,3,1.0976399770867866,1.071098876391757,1.1359083892737911
synthetic,22-graph_structure,metadata,cudd_sift_once,3,1.107650625286948,1.1046547698116511,1.1640999868375392
synthetic,22-graph_structure,metadata,agrum_lazy,0,,,
synthetic,22-graph_structure,metadata,storm_exact,3,7.519091550896842,6.963401016858847,7.827121327748396
synthetic,22-graph_structure,structure,cudd_controls_first,3,0.017228277710852755,0.016934847201895916,0.017891666183763075
synthetic,22-graph_structure,structure,cudd_sift_once,3,0.021315625951854676,0.021187753880029452,0.021789095591301374
synthetic,22-graph_structure,structure,agrum_lazy,0,,,
