profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--browse_product,without_selection_minus_execution,1/1200,1/1200,singleton_given_empirical_observation_law,43460bce7193c812684e24596fd44df7e52348dc7d3f8c3222249ac4be005e94
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,execution,197/300,197/300,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,reachability,199/200,199/200,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,reachability_minus_execution,203/600,203/600,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,selected,381/400,47/48,ambiguous,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,selected_minus_execution,71/240,129/400,ambiguous,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_completion,197/300,197/300,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_deadline,197/300,263/400,ambiguous,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_deadline_minus_execution,0,1/1200,ambiguous,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_selection,799/1200,799/1200,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r7--checkout,without_selection_minus_execution,11/1200,11/1200,singleton_given_empirical_observation_law,0571fb1160fe7a614c2a30e9490700560bdf2bb52e731b25d5fcd49a611c8f43
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,execution,13/30,321/400,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,reachability,74/75,74/75,singleton_given_empirical_observation_law,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,reachability_minus_execution,221/1200,83/150,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,selected,157/300,47/48,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,selected_minus_execution,9/100,131/240,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_completion,13/30,161/200,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_completion_minus_execution,0,223/600,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_deadline,13/30,321/400,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_selection,263/600,323/400,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--add_to_cart,without_selection_minus_execution,1/200,449/1200,ambiguous,f44372b14b05630b1a923a30af8cf4f5a7aebac1a3f91653494f3c80a52db603
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,execution,247/600,469/600,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,reachability,74/75,74/75,singleton_given_empirical_observation_law,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,reachability_minus_execution,41/200,23/40,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,selected,41/80,49/50,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,selected_minus_execution,121/1200,341/600,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_completion,247/600,47/60,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_completion_minus_execution,0,223/600,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_deadline,247/600,469/600,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_selection,167/400,63/80,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--browse_product,without_selection_minus_execution,7/1200,451/1200,ambiguous,2b1407cfdb30578d311bd0d723737b5e4f25c4c538ad5566042d40eb356fc510
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,execution,5/16,379/600,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,reachability,119/120,119/120,singleton_given_empirical_observation_law,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,reachability_minus_execution,9/25,163/240,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,selected,99/200,79/80,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,selected_minus_execution,199/1200,27/40,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_completion,79/240,19/30,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_completion_minus_execution,0,77/240,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_deadline,5/16,253/400,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_deadline_minus_execution,0,1/1200,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_selection,377/1200,19/30,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r8--checkout,without_selection_minus_execution,1/600,73/240,ambiguous,ca5a575d0c49de0993430e3c69eb245e4d07bad52fcc4633bcff2158695e117a
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,execution,1/4,307/400,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,reachability,1163/1200,1163/1200,singleton_given_empirical_observation_law,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,reachability_minus_execution,121/600,863/1200,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,selected,127/400,1163/1200,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,selected_minus_execution,27/400,863/1200,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_completion,1/4,463/600,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_completion_minus_execution,0,313/600,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_deadline,1/4,307/400,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_selection,1/4,307/400,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--add_to_cart,without_selection_minus_execution,0,207/400,ambiguous,0e9b764d40b59f4f42bf0ddbdcf1c573d5d5e95b56b714d8883dd161a754d8df
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,execution,307/1200,119/150,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,reachability,393/400,393/400,singleton_given_empirical_observation_law,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,reachability_minus_execution,227/1200,109/150,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,selected,199/600,1177/1200,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,selected_minus_execution,91/1200,29/40,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_completion,307/1200,119/150,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_completion_minus_execution,0,43/80,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_deadline,307/1200,119/150,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_selection,77/300,953/1200,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--browse_product,without_selection_minus_execution,1/1200,323/600,ambiguous,906871bc52511f044bc0d61e81541e45207b3ba7e46e643614b01f34fc216c28
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,execution,191/1200,209/600,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,reachability,1183/1200,1183/1200,singleton_given_empirical_observation_law,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,reachability_minus_execution,51/80,62/75,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,selected,427/1200,1177/1200,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,selected_minus_execution,7/40,493/600,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_completion,217/1200,141/400,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_completion_minus_execution,0,29/150,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_deadline,191/1200,7/20,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_deadline_minus_execution,0,1/600,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_selection,193/1200,421/1200,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--NCD--r9--checkout,without_selection_minus_execution,1/600,17/100,ambiguous,a4e3954d7530d0a0d301336b366943b67ccb37b9a0c201cca9483b376d3aa680
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,execution,503/600,503/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,reachability,1,1,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,reachability_minus_execution,97/600,97/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,selected,1,1,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,selected_minus_execution,97/600,97/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_completion,503/600,503/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_deadline,503/600,503/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_selection,503/600,503/600,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,17dfa68e60e0d0ed1188ce5de0d2de980bafe71c68542fd5e8592ed6030fbf0f
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,execution,203/240,203/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,reachability,1,1,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,reachability_minus_execution,37/240,37/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,selected,1,1,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,selected_minus_execution,37/240,37/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_completion,203/240,203/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_deadline,203/240,203/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_selection,203/240,203/240,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,c856141f546a3bef3cc70189e909fb6e618f7313be3290de1df870c88d7da385
